name,type,location,address,open_time
写艺空间美发沙龙(后现代城B区店),理发店,"116.484049,39.900312",百子湾后现代城4号楼B座107(临街底商),
峰尚造型(回龙观店),理发店,"116.312029,40.081069",佰嘉城南门南60米,
P.STYLE派斯造型(国贸店),理发店,"116.459387,39.905047",东三环中路39号院建建外SOHO1号楼2层0155,
ISHOW·爱秀美肤SPA(远洋·沁山水店),理发店,"116.249909,39.903592",玉泉路玉泉西里一区三号楼107楼底商,
文峰美容美发(北洼路6店),理发店,"116.303659,39.936589",北洼路19号海萌写字楼,
永琪美容美发(北京六里店),理发店,"116.317316,39.880000",太平桥路六里桥尚西泊图地上1号,
发丁形象美发沙龙(新街口店),理发店,"116.373075,39.935792",新街口南大街132号(平安里地铁站A西北口步行150米),
东方名剪·美容美发(右安门店),理发店,"116.364161,39.865854",右安门外大街3号,
FASHION LOVE美发沙龙(万意店),理发店,"116.334071,40.080185",回龙观西大街19号北店时代广场F1层,
汇莹常青美容美发旗舰店,理发店,"116.641436,40.316276",府前东街12号楼1层12-1,
时尚码头美容美发(石景山店),理发店,"116.196752,39.926573",杨庄北区52号楼1-2层,
永琪美容美发(北京翠微店),理发店,"116.302505,39.913278",翠微路甲10号玉渊潭南路口(华联国际西南角),
发丁形象美发沙龙(牡丹园店),理发店,"116.365893,39.973068",花园路8-1号(美廉美超市路口对面),
逸丝风尚YES FASHION美发沙龙(亚运村店),理发店,"116.408067,39.992927",北苑路安慧里二区11号5号楼(邮政储蓄银行隔壁),
丽锦美容美发(苹果园店),理发店,"116.197326,39.927059",杨庄北区5-14号(当代商城北侧底商),
文峰美容美发(万柳中路13店),理发店,"116.294448,39.967105",万柳西路星标家园11号楼底商,
丽时韩国美发沙龙(燕莎总店),理发店,"116.467879,39.948632",麦子店街53号亮马港湾2层,
永琪美容美发(亚运村店),理发店,"116.412426,39.998659",慧忠北路雅园1号楼1层,
四联美发(北新桥店),理发店,"116.416644,39.942121",雍和宫大街197号(北新桥地铁站A口步行110米),
N21美发沙龙(传媒大学店),理发店,"116.556161,39.916410",中国传媒大学北门正对面101-03,
简影美容美发(角门西时代风帆店),理发店,"116.370533,39.846346",时代风帆大厦一区1908(角门西地铁站A1西北口旁),
文峰美发美容(团结湖16店),理发店,"116.473657,39.930737",秀水园小区北门西120米,
艺米阳光美发SALON旗舰店,理发店,"116.493788,39.805165",天华东路林肯公园C区22号楼105商铺,
永琪美容美发(蒲黄榆店),理发店,"116.422160,39.866143",蒲方路9号院1号楼(蒲黄榆地铁站E西北口旁),
四联美发(东四店),理发店,"116.417202,39.925668",东四北大街531号(近隆福寺步行街东口吴裕泰),
丽时韩国美发连锁机构(官园店),理发店,"116.359115,39.930181",西直门南小街133号西派国际公寓1-109,
文峰美发美容(北京三十七体育公园店),理发店,"116.430256,39.866934",方庄体育公园东门南90米,
浩凡发艺,理发店,"116.494063,39.894498",广渠路21号金海国际7号楼底商,
永琪美容美发(北京大望店),理发店,"116.476456,39.884033",南磨房路16号院工美大厦F1层,
靓丽工坊美容美发(西二旗店),理发店,"116.314707,40.054148",北京城区西二旗大街领秀新硅谷b区84号楼,
Queensberry日式美发(新城国际4期21号店),理发店,"116.454312,39.918966",新城国际4期,
剪约hair双桥路万达双惠苑店,理发店,"116.576863,39.905682",北京城区双惠院万达网卡一层剪约hair理发店,
吉米造型(北京通州万达广场店),理发店,"116.638544,39.904747",万达金街a区二楼吉米造型,
丽锦美容美发(二里庄店),理发店,"116.366006,39.993525",志新路16号物美往西200米(近北方鑫柜),
永琪美容美发(东卫城店),理发店,"116.598262,39.912506",朝阳路杨闸环岛东卫城A座101,
文峰美容美发(天通苑总店),理发店,"116.437044,40.071504",天通苑东三区56号,
丁和李朴美发沙龙(嘉里商场店),理发店,"116.460001,39.914110",光华路1号嘉里中心商场地下一层B09,
爱秀丽人美容美发中心(昌平店),理发店,"116.258711,40.221268",昌平镇宁馨苑十四号楼底商二号爱秀,
东方名剪(三里河店),理发店,"116.339648,39.914178",三里河东路月坛南街甲73号,
虫二美发(知春里店),理发店,"116.325593,39.973748",知春东里13号楼二层,
永琪美容美发(外企大厦D座店),理发店,"116.477111,39.894865",西大望路15号外企大厦(九龙山地铁站A西北口步行190米),
文峰美发美容(北京太平桥店),理发店,"116.317916,39.880198",六里桥太平桥路华源四里S12-13,
丁和李朴美发沙龙三星大厦店,理发店,"116.464426,39.912014",景辉街31号三星大厦B1114室,
YOLO Studio(财富购物中心店),理发店,"116.458248,39.917265",东三环中路7号财富购物中心(兆丰街)F1层,
派斯造型(五棵松万达广场店),理发店,"116.276763,39.913019",复兴路69号华熙live下沉广场072号商铺,
米娜精品发艺(二里沟店),理发店,"116.334290,39.933919",三里河路甲34号(新疆大厦东门对面胡同内),
永琪美容美发(大成路店),理发店,"116.256848,39.889749",卢沟桥街道大成路21号,
时尚码头珠江帝景美容美发护肤造型(富力店),理发店,"116.479725,39.888875",广渠路28号215号楼1层-126a,
1AM韩国美发美甲沙龙,理发店,"116.555957,39.916420",三间房乡聚福苑小区3号楼1层101-01号,
四联美发(前门大街店),理发店,"116.397984,39.895266",前门大街77号(前门地铁站I西南口步行420米),
梵茜儿美容美发沙龙(芍药居北里店),理发店,"116.434028,39.983732",芍药居北里310底商,
米娜造型(光耀东方中心店),理发店,"116.311544,39.925011",西三环北路100号光耀东方中心F1层,
永琪美容美发(小营东路店),理发店,"116.421922,39.992995",安慧东里13号1层,
本艺美发沙龙(和悦园店),理发店,"116.562479,39.963043",惠泽中街与松风路交叉口往东80米路北,
丽锦美容美发(首师大店),理发店,"116.326870,39.923825",首体南路白堆子前立新商店北房3号,
178美发连锁(林业大学店),理发店,"116.348384,40.007043",林业大学北路18号院3号楼0105,
EGO日式美发馆(亮马桥三元桥店),理发店,"116.466754,39.947505",麦子店街38号三全公寓俱乐部二层,
阿伟美发店,理发店,"116.314144,39.884015",六里桥南太平桥西里小区8号楼底商,
永琪美容美发(增光路店),理发店,"116.324767,39.927811",增光路甲34号云建大厦1层,
阿莲新妆美容美发(怡海花园店),理发店,"116.292628,39.833456",怡海花园百强大道10号A座科丰桥内300米阿莲新妆护肤造型怡海花园店,
丽锦美容美发(和平之星生活广场店),理发店,"116.424920,39.955970",和平里东街丁1-1,
东方名剪美容美发(青年路店),理发店,"116.516798,39.927755",青年路西里5号院润枫水尚15号楼02号底商,
艺人范斯造型(双井店),理发店,"116.471630,39.893636",广渠路29号九龙花园5号楼底商,
非杨造型专业无痕接发(国贸店),理发店,"116.454968,39.912606",光华里小区甲6号建国门外派出所西20米生鲜超市旁非杨造型,
永琪美容美发(富力城店),理发店,"116.458679,39.897493",富力城天力街B1-3,
永琪美容美发(南湖店),理发店,"116.462558,40.002346",望京南湖中园130号楼1层,
丽锦美容美发(当代商城店),理发店,"116.321746,39.969834",中关村大街40当代商场南门101,
永琪美容美发(虎坊桥店),理发店,"116.384360,39.883501",南横东街1-11号(近陶然北岸),
永琪美容美发(西里店),理发店,"116.352612,39.899061",西便门外大街西便门西里小区15号楼南侧,
永琪美容美发(华威店),理发店,"116.468187,39.870999",松榆南路38号美景东方A座102室,
永琪美容美发(文慧店),理发店,"116.358104,39.951893",文慧园路56号公寓底商(枫蓝国际斜对面),
永琪美容美发(马连道店),理发店,"116.327762,39.884680",马连道南街1号院-1-1(依莲轩小区),
丽锦专业美发烫染造型(万年花城店),理发店,"116.319854,39.847782",丰台东路万年花城万芳园1区2号楼103号,
丽锦美容美发(劲松店),理发店,"116.460102,39.884266",劲松三区301号楼(劲松地铁站A西北口步行160米),
KBS韩国美发沙龙(五道口店),理发店,"116.335175,39.992521",成府路35号华清嘉园甲5号楼底商2楼,
丽锦美容美发(志新桥店),理发店,"116.369057,39.989001",北四环志新桥北志新村30号,
永琪美容美发(金域国际店),理发店,"116.313950,40.066669",回龙观金域国际B座107室,
丽锦(乐府商务大厦店),理发店,"116.262984,39.928845",田村路乐府江南乙1-19号(近迪信通),
卓越璀璨美发造型,理发店,"116.347659,39.918203",月坛北街18号卓越璀璨美发造型(月坛店),
木北造型(华贸天地店),理发店,"116.432098,40.047519",清苑路华贸天地B1层GF-018号,
小阿灰美发(良乡店),理发店,"116.142409,39.725619",良乡拱辰南大街44号院1号楼,
文峰美容美发(北京五安慧北里店),理发店,"116.411897,39.998992",慧忠北路安慧北里安园南门8号楼一层(近安慧北里小区路),
发都国际美容美发会馆(枣园店),理发店,"116.324054,39.752813",枣园路224号(枣园地铁站往西300米),
逸丝风尚(家乐福店),理发店,"116.380857,39.981172",华严北里甲1号28幢一层北部第一间商铺,
东方唯尔美发(方庄店),理发店,"116.435268,39.868682",芳城路芳城园一区5号楼南侧底商,
小阿灰美发(金隅糖+店),理发店,"116.185204,39.737847",长于大街12号院3号楼1层2108,
丽锦美容美发(为公桥店),理发店,"116.308531,39.957253",西三环北路7号2,
文峰美容美发(通州旗舰店),理发店,"116.652279,39.887941",翠屏西路翠屏里14号蓝调沙龙1号楼底商,
聚娇美发美容中心,理发店,"116.845901,40.372405",密云鼓楼南大街聚娇接发假发,
文峰美容美发,理发店,"116.469980,39.993377",望京广顺北大街里外里公寓底商文峰,
佰佳国际美发(回龙观店),理发店,"116.312038,40.081088",佰嘉城小区南门底商西侧100米佰佳国际护肤造型,
虫二美发(风格美业安德路店),理发店,"116.403543,39.951710",西营房胡同9号院4号楼底商,
米娜造型(万达广场店),理发店,"116.298291,39.823810",丰科路6号院3号楼5层504-505,
北京珀菲美容美发有限公司(智地香蜜湾店),理发店,"116.539940,40.099118",火沙路智地香蜜湾2号楼院外底商(物美超市往西200米),
aili爱丽(银河SOHO店),理发店,"116.432825,39.920625",朝阳门街道银河SOHOB座1层20110室,
虫二美发(青年路1店),理发店,"116.516223,39.928698",青年路华纺易城22号楼03号(漫咖啡东侧),
木川造型(北京丰台区),理发店,"116.277629,39.883032",302医院南门红庭底墒105铺,
美丽世界美发沙龙,理发店,"116.468705,39.950690",亮马桥路46号盛捷福景苑公寓1层,
文峰美发美容(北京金源店),理发店,"116.281188,39.961197",蓝靛厂老营房路时雨园甲1-6号,
文峰美容美发(北京十一亚运村小营店),理发店,"116.423933,39.994560",小营路9号亚运豪庭3号楼,
丽锦美容美发(四季青店),理发店,"116.271124,39.945504",西四环北路117号金四季购物中心F1层,
永琪美容美发(北蜂窝店),理发店,"116.328729,39.899415",北蜂窝中路甲8号院1-2层,
永琪美容美发(知春路店),理发店,"116.348230,39.973596",知春路太月园小区3号楼1层,
M.Style美发私享工作室(朗琴园店),理发店,"116.340910,39.887760",广安门外手帕口南街1号院朗琴园2号楼1908,
LEETIME丽美时salon(龙德广场翠微百货店),理发店,"116.415004,40.058853",天通苑南立汤路186号龙德广场五层,
永琪美容美发(崇文门店),理发店,"116.422070,39.897362",崇文门国瑞城西花市大街61号,
卓越璀璨美容美发,理发店,"116.350390,39.932776",车公庄大街5号(车公庄地铁站E西北口步行340米),
LA BELLEZA倍丽莎美发沙龙(官舍二期店),理发店,"116.463805,39.950782",北东方东路官舍二期b105号(外交办公大楼)la-elleza,
时尚殿堂回龙观一店美发,理发店,"116.318955,40.076203",回龙观西大街111号华联商厦二层时尚殿堂美发,
丁和李朴美发沙龙(置地广场店),理发店,"116.409084,39.951728",安定门外大街中粮置地广场B1层,
德根爱秀美容美发(彩虹新城店),理发店,"116.334171,39.749977",兴华北路二段78号院-61号,
米娜造型(扣钟北里店),理发店,"116.341999,39.927159",扣钟北里5-1号楼二层,
永琪美容美发(北京志新店),理发店,"116.365531,39.993492",志新路16号,
丽锦美容美发(青年沟门店),理发店,"116.430670,39.962067",青年沟路8号锦鸿阁,
BONNIE发妆造型(龙湖时代天街西区店),理发店,"116.319032,39.684996",永兴路七号院龙湖天街西区8号楼底商0125,
喜理美发Salon,理发店,"116.565068,39.961062",东坝金驹家园D区115号楼底商102-3喜理美发Salon,
东方唯尔美容(中福大厦店),理发店,"116.437682,39.983703",芍药居北里222号楼222-27内一层W01号,
星光定制专业烫染(西直门店),理发店,"116.355819,39.948675",北京城区西直门北大街47号院1号楼1层130室,
旺华美发连锁(西直门钻河公馆店),理发店,"116.350563,39.945355",交大东路66号智地钻河公馆F1层,
